mk_id,entry_id,brand,model,bp_serial,gm_serial,all_serials
14,2804,fiat,OA,2FCF18C838AD,,2FCF18C838AD
14,2805,fiat,OB,2FCF18C838BB,,2FCF18C838BB
14,2806,fiat,OB,2FCF18C838BD,,2FCF18C838BD
14,2807,fiat,OB,2FCF18C838LA,,2FCF18C838LA
14,2808,fiat,OB,2FCF18C838NA,,2FCF18C838NA
14,2809,fiat,OB,2FCF18C838PA,,2FCF18C838PA
14,2810,fiat,OC,2FCF18C838SA,,2FCF18C838SA
14,2811,fiat,OB,VP4FCF18C838CA,,VP4FCF18C838CA
14,2812,fiat,OA,VP4FCF18C838FA,,VP4FCF18C838FA
14,2813,fiat,OC,VP5FCF18C838BD,,VP5FCF18C838BD
14,2814,fiat,OC,VP5FCF18C838BE,,VP5FCF18C838BE
14,2815,fiat,OC,VP5FCF18C838MB,,VP5FCF18C838MB
14,2878,blaupunkt,MINICARGO,7647301316,BP7301,7647301316|7354703290
14,2879,fiat,DOBLO,SCUDINO,,SCUDINO|7646332316|7354456180
14,2880,blaupunkt,PANDA,7648730516,BP8730,7648730516|7354949830
14,2904,fiat,500,7648291316,,7648291316|7354997080
14,2905,fiat,500,7643704316,,7643704316|7355852580
14,2906,fiat,500,7643705316,,7643705316
14,2907,fiat,500,7643706316,,7643706316|7355852530
14,2908,fiat,500,7643707316,,7643707316
14,2909,fiat,500,7643708316,,7643708316|7355852610
14,2910,fiat,500,7643709316,,7643709316|7355852620
14,2911,fiat,FIORINO,7643726316,,7643726316|7355861240
14,2912,fiat,FIORINO,7643727316,,7643727316|7355861250
14,2923,fiat,CD1023R,,,
14,2925,fiat,CD1048,,,
14,3358,fiat,OB,VP7FCF18C815AE,,VP7FCF18C815AE
14,3359,fiat,OC,VP7FCF18C939AH,,VP7FCF18C939AH
14,3360,fiat,OB,VP7FCF18C815AG,,VP7FCF18C815AG
14,3361,fiat,OB,VP7FCF18C815AH,,VP7FCF18C815AH
14,3362,fiat,500C,7640352316,,7640352316|7355365950
14,3366,fiat,LINEA,7640387316,,7640387316|7355188080
14,3373,fiat,CD,VP70FF18C939BRA,,VP70FF18C939BRA
14,3415,blaupunkt,500,7648293316,BP8293,7648293316|7354997110
14,3416,fiat,500C,7640353316,,7640353316|7355365960
14,3511,fiat,IDEA,7648577316,,7648577316|7355186910
14,3512,fiat,CD,VP7CF18C838AA,,VP7CF18C838AA
14,3513,fiat,CD,VP70FF18C939AZA,,VP70FF18C939AZA
14,3544,fiat,CD,VP70FF18C939APB,,VP70FF18C939APB
14,3545,fiat,CD,VP70FF18C939AXA,,VP70FF18C939AXA
14,3564,blaupunkt,DOBLO,7648733516,BP8733,7648733516|7354969410
14,3565,blaupunkt,LINEA,7648297316,BP8297,7648297316|7354859660
14,3566,blaupunkt,LINEA,7646337316,BP6337,7646337316|7354555580
14,3567,blaupunkt,PUNTO,7647380316,BP7380,7647380316|7354604140
14,3568,blaupunkt,PUNTO,7648545316,BP8545,7648545316|7354789480
14,3575,fiat,DOBLO,7649354516,,7649354516|7355124860
14,3576,fiat,LINEA,7648567316,,7648567316|7355188060
14,3577,fiat,LINEA,7648569316,,7648569316
14,3578,fiat,LINEA,7648297316,,7648297316|7354859660
14,3579,fiat,LINEA,7648568316,,7648568316|7355188150
14,3580,fiat,LINEA,7640354316,,7640354316|7355188200
14,3581,fiat,LINEA,7648571316,,7648571316|7355188130
14,3582,fiat,PUNTO,7648545316,,7648545316|7354789480
14,3588,blaupunkt,IDEA,7646382316,BP6382,7646382316|7354747940
14,3589,blaupunkt,FIORINO,7647300316,BP7300,7647300316|7354702890
14,3591,fiat,IDEA,7646382316,,7646382316|7354747940
14,3592,fiat,LINEA,7649388316,,7649388316|7355163560
14,3593,fiat,MINICARGO,7647300316,,7647300316|7354780830
14,3594,fiat,MINICARGO,7647301316,,7647301316|7354780840
14,3665,blaupunkt,PUNTO,7648531316,BP8531,7648531316|1001802850
14,3666,fiat,PUNTO,7647392316,,7647392316|1001754850
14,3671,fiat,500,7642320316,,7642320316|7355773210
14,3672,fiat,500,7642320616,,7642320616|7355773210
14,3764,fiat,CD,VP70FF18C939SA,,VP70FF18C939SA
14,3765,fiat,CD,VP70FF18C939NA,,VP70FF18C939NA
14,3768,fiat,Uconnect,,,
14,3769,fiat,Uconnect,,,
14,3770,fiat,Uconnect,07356040500,,07356040500
14,3771,fiat,Uconnect,07356044310,,07356044310
14,3772,fiat,Uconnect,07356051200,,07356051200
14,3773,fiat,Uconnect,07356350740,,07356350740
14,4315,fiat,CD,VP70FF18C939BBA,,VP70FF18C939BBA
14,4316,fiat,CD,VP7CFF18C838AA,,VP7CFF18C838AA
14,4317,fiat,CD,VP70FF18C939LA,,VP70FF18C939LA
14,4318,fiat,CD,VP70FF18C939BXA,,VP70FF18C939BXA
14,4319,fiat,CD,VP70FF18C939BPA,BPA,VP70FF18C939BPA
14,4320,fiat,CD,VP70FF18C939BSA,,VP70FF18C939BSA
14,5275,blaupunkt,MULTIPLA,7646325316,BP6325,7646325316|7354360610
14,5387,fiat,CD5404,,,
14,5388,fiat,CD5404,,,
14,5389,fiat,CD5404,,,
14,5390,fiat,CN6402,,,
14,5391,fiat,CN6402,,,
14,5392,fiat,CN6402,,,
14,5393,fiat,CN6403,,,
14,5394,fiat,CN6403,,,
14,5395,fiat,CN6403,,,
14,5396,fiat,CN6403,,,
14,5397,fiat,CN6408,,,
14,5398,fiat,CN6411,,,
14,5399,fiat,CN6411,,,
14,5400,fiat,CN6412,,,
14,5401,fiat,CN6412,,,
14,5402,fiat,CN6413,,,
14,5403,fiat,CN6413,,,
14,5404,fiat,CN6418,,,
14,5405,fiat,CN6418,,,
14,5406,fiat,CN6418,,,
14,5407,fiat,CN6428,,,
14,5480,fiat,Uconnect,07355981780,,07355981780
14,5481,fiat,Uconnect,01002247560,,01002247560
14,5482,fiat,Uconnect,07356265320,,07356265320
14,5571,fiat,CN6411,,,
14,5574,blaupunkt,LINEA,7646354316,BP6354,7646354316|7354423440
14,5604,fiat,CD,VP70FF18C939BPB,BPB,VP70FF18C939BPB
14,5605,fiat,FIORINO,7642326316,,7642326316|7355832480
14,5606,fiat,Uconnect,,,
14,5662,fiat,500,7648573316,,7648573316|7355161420
14,5663,fiat,500,7640392316,,7640392316|7355239600
14,5664,fiat,500,7642329316,,7642329316|7355773220
14,5684,fiat,Uconnect,07356110540,,07356110540
14,5685,fiat,Uconnect,07356040520,,07356040520
14,5693,fiat,139,07355670550,,07355670550
14,5694,fiat,139,07355946820,,07355946820
14,5695,fiat,139,07355946830,,07355946830
14,5696,fiat,139,07356033400,,07356033400
14,5697,fiat,139,07356035270,,07356035270
14,5698,fiat,250,07356232350,,07356232350
14,5699,fiat,250,07356232340,,07356232340
14,5700,fiat,250,07356258200,,07356258200
14,5701,fiat,250,07356258210,,07356258210
14,5702,fiat,250,07356258240,,07356258240
14,5703,fiat,312,07356248560,,07356248560
14,5704,fiat,312,07356248590,,07356248590
14,5705,fiat,312,07356248570,,07356248570
14,5706,fiat,312,07356248620,,07356248620
14,5707,fiat,330,07355674420,,07355674420
14,5708,fiat,330,07355944710,,07355944710
14,5709,fiat,330,07355674460,,07355674460
14,5710,fiat,330,07355944790,,07355944790
14,5711,fiat,330,07355944800,,07355944800
14,5712,fiat,334,07356050970,,07356050970
14,5713,fiat,334,07356050990,,07356050990
14,5714,fiat,334,07356524670,,07356524670
14,5715,fiat,334,07356051010,,07356051010
14,5716,fiat,334,07356051020,,07356051020
14,5717,fiat,520,07355981590,,07355981590
14,5718,fiat,520,07356350720,,07356350720
14,5719,fiat,520,07356594670,,07356594670
14,5720,fiat,520,07356350710,,07356350710
14,5724,fiat,330,07355860500,,07355860500
14,5725,fiat,330,07355944690,,07355944690
14,5726,fiat,330,07355674440,,07355674440
14,5727,fiat,330,07355944830,,07355944830
14,5728,fiat,250,07355857900,,07355857900
14,5729,fiat,250,07355857890,,07355857890
14,5730,fiat,250,07355857920,,07355857920
14,5731,fiat,250,07355857950,,07355857950
14,5732,fiat,250,07355857910,,07355857910
14,5733,fiat,250,07355857930,,07355857930
14,5734,fiat,263,07356299000,,07356299000
14,5735,fiat,263,07356340010,,07356340010
14,5736,fiat,263,07356124810,,07356124810
14,5737,fiat,520,07355981800,,07355981800
14,5738,fiat,520,07355981620,,07355981620
14,5739,fiat,636,07356251950,,07356251950
14,5740,fiat,139,07355375570,,07355375570
14,5741,fiat,139,07355375580,,07355375580
14,5742,fiat,139,07355670540,,07355670540
14,5743,fiat,250,07356258220,,07356258220
14,5744,fiat,312,07356248610,,07356248610
14,5745,fiat,334,07356051050,,07356051050
14,5746,fiat,520,07355981580,,07355981580
14,5747,fiat,520,07356524170,,07356524170
14,5750,fiat,139,07355893250,,07355893250
14,5751,fiat,312,07356248600,,07356248600
14,5752,fiat,312,07356536000,,07356536000
14,5753,fiat,356,07356309520,,07356309520
14,5754,fiat,356,07356378690,,07356378690
14,5755,fiat,VP2,00520563590,,00520563590
14,5756,fiat,VP2,00520192790,,00520192790
14,5757,fiat,FIORINO,7642327316,,7642327316|7355832450
14,5758,fiat,139,07356035260,,07356035260
14,5759,fiat,263,07356374700,,07356374700
14,5760,fiat,139,07356347900,,07356347900
14,5761,fiat,139,07356347910,,07356347910
14,5762,fiat,330,07356230290,,07356230290
14,5763,fiat,VP2,00520653580,,00520653580
14,5779,fiat,356,07356418130,,07356418130
14,5780,fiat,356,07356418150,,07356418150
14,5781,fiat,330,07355445740,,07355445740
14,5782,fiat,330,07355445750,,07355445750
14,5783,fiat,330,07355445760,,07355445760
14,5784,fiat,312E,07356791340,,07356791340
14,5785,fiat,250,07356443500,,07356443500
14,5870,fiat,Uconnect,07356413840,,07356413840
14,5882,fiat,CN6411,,,
14,5883,fiat,334,07356051060,,07356051060
14,5884,fiat,334,07356051030,,07356051030
14,5885,fiat,520,07355784890,,07355784890
14,5886,fiat,CN6413,,,
14,5887,fiat,Uconnect,,,
14,5901,fiat,250,07356443510,,07356443510
14,5902,fiat,263,07356252330,,07356252330
14,5903,fiat,263,07356252460,,07356252460
14,5904,fiat,312,07356535980,,07356535980
14,5905,fiat,312,07356536020,,07356536020
14,5906,fiat,330,07356361550,,07356361550
14,5907,fiat,330,07356230310,,07356230310
14,5908,fiat,330,07356369850,,07356369850
14,5909,fiat,330,07355944820,,07355944820
14,5910,fiat,330,07356369860,,07356369860
14,5911,fiat,330,07355674480,,07355674480
14,5912,fiat,334,07356050980,,07356050980
14,5913,fiat,520,07355981790,,07355981790
14,5914,fiat,Uconnect,,,
14,5916,fiat,Uconnect,07356040530,,07356040530
14,5937,fiat,330,07355627670,,07355627670
14,5938,fiat,330,07355627680,,07355627680
14,5939,fiat,356,07356525540,,07356525540
14,5958,fiat,Uconnect,07356560100,,07356560100
14,5967,fiat,636,07356374750,,07356374750
14,5968,fiat,636,07356251940,,07356251940
14,5969,fiat,312E,07356556120,,07356556120
14,6001,fiat,139,07356347930,,07356347930
14,6002,fiat,356,07356378680,,07356378680
14,6003,fiat,520,07356350690,,07356350690
14,6004,fiat,520,07355981600,,07355981600
14,6005,fiat,520,07356524190,,07356524190
14,6006,fiat,VP2,00520570210,,00520570210
14,6008,fiat,Uconnect,07356265270,,07356265270
14,6009,fiat,Uconnect,07356350730,,07356350730
14,6010,fiat,CD,VP70FF18C939BEA,,VP70FF18C939BEA
14,6011,fiat,330,07356230350,,07356230350
14,6023,fiat,312,07356535990,,07356535990
14,6024,fiat,312E,07356556130,,07356556130
14,6025,fiat,520,07356524210,,07356524210
14,6026,fiat,520,07356372870,,07356372870
14,6027,fiat,356,07356525580,,07356525580
14,6047,fiat,Uconnect,,,
14,6048,fiat,Uconnect,,,
14,6049,fiat,334,07356616980,,07356616980
14,6085,fiat,LINEA,7646373316,,7646373316|7354697450
14,6086,fiat,PUNTO,7648298316,,7648298316|7354859650
14,6088,fiat,520,07355784930,,07355784930
14,6091,fiat,263,07356374730,,07356374730
14,6092,fiat,250,07356560580,,07356560580
14,6093,fiat,250,07356560570,,07356560570
14,6094,fiat,250,07356560600,,07356560600
14,6095,fiat,250,07356560610,,07356560610
14,6096,fiat,520,07356594730,,07356594730
14,6097,fiat,334,07356723650,,07356723650
14,6098,fiat,520,07356725020,,07356725020
14,6102,fiat,356,07356418180,,07356418180
14,6127,fiat,250,07356460880,,07356460880
14,6128,fiat,250,07356460860,,07356460860
14,6129,fiat,250,07356460890,,07356460890
14,6130,fiat,250,07356460900,,07356460900
14,6131,fiat,334,07356524610,,07356524610
14,6132,fiat,356,07356525550,,07356525550
14,6133,fiat,CN6411,,,
14,6136,blaupunkt,IDEA,7644365616,BP4365,7644365616|7353640200
14,6161,fiat,CD,VP70FF18C939ARA,,VP70FF18C939ARA
14,6162,fiat,334,07356051040,,07356051040
14,6163,fiat,139,07355893240,,07355893240
14,6164,fiat,139,07356035280,,07356035280
14,6165,fiat,330,07356361590,,07356361590
14,6166,fiat,263,07356374690,,07356374690
14,6167,fiat,520,07356725000,,07356725000
14,6169,blaupunkt,MULTIPLA,7648371510,BP8371,7648371510|735264258
14,6170,blaupunkt,MULTIPLA,7642371316,BP2371,7642371316|7353105860
14,6171,fiat,CD,VP50FF18C838LA,,VP50FF18C838LA
14,6172,blaupunkt,CROMA,7645342316,BP5342,7645342316|7353987630
14,6173,blaupunkt,FIORINO,7647300316,BP7300,7647300316|7354621020
14,6174,blaupunkt,LINEA,7646337316,BP6337,7646337316|7354697440
14,6175,fiat,LINEA,7648570316,,7648570316|7355188120
14,6176,fiat,263,07356425480,,07356425480
14,6264,fiat,CAR,,,
14,6265,fiat,521,01002247570,,01002247570
14,6266,fiat,VP1,07356340020,,07356340020
14,6267,fiat,636,07356340060,,07356340060
14,6300,fiat,Uconnect,07356559410,,07356559410
14,6309,fiat,312E,07356556140,,07356556140
14,6310,fiat,312E,07356556160,,07356556160
14,6311,fiat,250,07356610270,,07356610270
14,6359,fiat,263,07356342560,,07356342560
14,6360,fiat,334,07356524580,,07356524580
14,6361,fiat,VP2,00520713610,,00520713610
14,6362,fiat,520,07356524200,,07356524200
14,6363,fiat,520,07356372860,,07356372860
14,6364,fiat,250,07356460840,,07356460840
14,6367,fiat,520,07356594680,,07356594680
14,6369,fiat,330,07355674470,,07355674470
14,6468,fiat,Uconnect,07356413810,,07356413810
14,6469,fiat,250,07356560620,,07356560620
14,6470,fiat,250,07356578240,,07356578240
14,6471,fiat,Uconnect,07356559370,,07356559370
14,6486,fiat,CAR,,,
14,6530,fiat,P3000,,,
14,6531,fiat,P3000,00505481920,,00505481920
14,6532,fiat,P3000,07356524710,,07356524710
14,6533,fiat,P3000,07356535170,,07356535170
14,6534,fiat,M3001,07356639380,,07356639380
14,6535,fiat,M3001,07356639420,,07356639420
14,6536,fiat,M3003,07356639400,,07356639400
14,6537,fiat,M3001,07356515900,,07356515900
14,6538,fiat,L3000,07356165770,,07356165770
14,6558,fiat,263,07356590870,,07356590870
14,6559,fiat,263,07356342550,,07356342550
14,6562,blaupunkt,PUNTO,7648546316,BP8546,7648546316|7354789490
14,6563,fiat,Uconnect,07355765880,,07355765880
14,6582,fiat,Uconnect,07356265330,,07356265330
14,6590,fiat,263,07356342520,,07356342520
14,6654,fiat,VP2,01002443200,,01002443200
14,6655,fiat,226,01002364970,,01002364970
14,6658,fiat,CAR,,,
14,6659,fiat,CAR,,,
14,6660,fiat,CAR,,,
14,6661,fiat,CAR,,,
14,6662,fiat,CAR,,,
14,6663,fiat,CAR,,,
14,6664,fiat,CAR,,,
14,6665,fiat,CAR,,,
14,6666,fiat,CAR,,,
14,6689,fiat,330,07356523460,,07356523460
14,6690,fiat,356,07356418190,,07356418190
14,6691,fiat,520,07356594710,,07356594710
14,6692,fiat,356,07356609130,,07356609130
14,6703,fiat,M3000,07456302830,,07456302830
14,6704,fiat,M3000,,,
14,6710,fiat,P3000,07356761010,,07356761010
14,6813,fiat,M3003,07356475230,,07356475230
14,6814,fiat,M3003,07356747610,,07356747610
14,6816,fiat,250,07356610260,,07356610260
14,6817,fiat,334,07356616910,,07356616910
14,6862,fiat,636,07356251930,,07356251930
14,6983,fiat,636,07356340030,,07356340030
14,6984,blaupunkt,PUNTO,7647387316,BP7387,7647387316|7354469720
14,6986,blaupunkt,PUNTO,7648544316,BP8544,7648544316|7354813010
14,6987,fiat,PUNTO,7648544316,,7648544316|7354813010
14,6988,fiat,250,07356460850,,07356460850
14,6989,fiat,312,07356608300,,07356608300
14,6990,fiat,334,07356379130,,07356379130
14,6991,fiat,356,07356542530,,07356542530
14,6992,fiat,356,07356378710,,07356378710
14,6993,fiat,356,07356418140,,07356418140
14,6994,fiat,M3003,07356515920,,07356515920
14,6995,fiat,VP2,01002443210,,01002443210
14,6996,fiat,523,00532138260,,00532138260
14,7047,fiat,263,07356124780,,07356124780
14,7048,fiat,VP2,00520906770,,00520906770
14,7049,fiat,139,00520655920,,00520655920
14,7051,fiat,M3003,07356428870,,07356428870
14,7262,fiat,CAR,,,
14,7298,fiat,M3001,07356747590,,07356747590
14,7302,blaupunkt,PUNTO,7648399316,BP8399,7648399316|7354812780
14,7303,blaupunkt,DUCATO,7648734516,BP8734,7648734516|7354928920
14,7304,fiat,330,07356523430,,07356523430
14,7409,fiat,CN6403,,,
14,7430,fiat,D715AF,,,
14,7431,fiat,CD,VP70FF18C939BRB,,VP70FF18C939BRB
14,7432,fiat,CD,VP70FF18C939VA,,VP70FF18C939VA
14,7433,fiat,CD,VP70FF18C939UA,,VP70FF18C939UA
14,7434,fiat,CD,VP70FF18C939PD,,VP70FF18C939PD
14,7435,fiat,CD,VP70FF18C939EC,,VP70FF18C939EC
14,7438,fiat,330,07356369870,,07356369870
14,7442,fiat,139,07355946840,,07355946840
14,7443,fiat,330,07356480330,,07356480330
14,7445,fiat,250,07356560560,,07356560560
14,7446,fiat,263,07356600580,,07356600580
14,7447,fiat,334,07356616890,,07356616890
14,7448,fiat,334,07356723560,,07356723560
14,7449,fiat,520,07356724990,,07356724990
14,7450,fiat,520,07356725050,,07356725050
14,7474,fiat,263,07356537510,,07356537510
14,7492,fiat,520,07356725040,,07356725040
14,7493,fiat,356,07356757090,,07356757090
14,7494,fiat,263,07356124790,,07356124790
14,7522,fiat,Uconnect,,,
14,7547,fiat,CD6408,,,
14,7560,fiat,CN6403,,,
14,7561,fiat,CN6402,,,
14,7562,fiat,CN6402,,,
14,7563,fiat,CN6402,,,
14,7564,fiat,CN6402,,,
14,7565,fiat,CN6402,,,
14,7566,fiat,CN6402,,,
14,7567,fiat,CN6402,,,
14,7568,fiat,CN6403,,,
14,7569,fiat,CN6403,,,
14,7586,fiat,520,07356524230,,07356524230
14,7587,fiat,263,07356538550,,07356538550
14,7588,fiat,334,07356576280,,07356576280
14,7589,fiat,356,07356609110,,07356609110
14,7590,fiat,356,07356757040,,07356757040
14,7591,fiat,520,07356048490,,07356048490
14,7592,fiat,330,07356361570,,07356361570
14,7593,fiat,330,07356369840,,07356369840
14,7619,fiat,356,07356615210,,07356615210
14,7620,fiat,356,07356615200,,07356615200
14,7624,fiat,CD,VP70FF18C939AZB,,VP70FF18C939AZB
14,7641,fiat,139,07356760360,,07356760360
14,7651,fiat,334,07356616940,,07356616940
14,7750,fiat,CAR,,,
14,7949,fiat,M3003,07356985420,,07356985420
14,7951,fiat,330,07356595120,,07356595120
14,7952,fiat,330,07356595130,,07356595130
14,7953,fiat,520,07356524180,,07356524180
14,7970,fiat,312,07356944760,,07356944760
14,7971,fiat,356,07356582820,,07356582820
14,7972,fiat,356,07356542520,,07356542520
14,7973,fiat,VP2,00520653550,,00520653550
14,7994,fiat,M3003,07357126820,,07357126820
14,8001,fiat,M3001,07356428850,,07356428850
14,8030,fiat,250,07356838800,,07356838800
14,8031,fiat,250,07356838810,,07356838810
14,8032,fiat,250,07356838820,,07356838820
14,8033,fiat,356,07356609100,,07356609100
14,8036,fiat,B027-M4000,07356568130,,07356568130
14,8137,fiat,D716AF,,,
14,8247,fiat,312E,07356973230,,07356973230
14,8253,fiat,139,07355670560,,07355670560
14,8338,fiat,VP2,00520192830,,00520192830
14,8339,fiat,VP2,00520713620,,00520713620
14,8340,fiat,VP2,00520906870,,00520906870
14,8341,fiat,VP2,00520906820,,00520906820
14,8342,fiat,356,07356525570,,07356525570
14,8343,blaupunkt,500,7648291316,BP8291,7648291316|7354997090
14,8981,fiat,M3003,07357128820,,07357128820
14,8983,fiat,139,07356760370,,07356760370
14,9008,fiat,250,07356825980,,07356825980
14,9009,fiat,250,07356825990,,07356825990
14,9031,fiat,LINEA,7648571316,,7648571316|7355188140
14,9032,fiat,263,07357115850,,07357115850
14,9033,fiat,263,07356124800,,07356124800
14,9034,fiat,312E,07356556150,,07356556150
14,9035,fiat,520,07356594720,,07356594720
14,9036,fiat,520,07355981610,,07355981610
14,9038,fiat,VP2,00520713580,,00520713580
14,9039,fiat,312E,07356791360,,07356791360
14,9040,fiat,D719AF,,,
14,9042,fiat,139,07356347920,,07356347920
14,9050,fiat,263,07356957600,,07356957600
14,9053,fiat,F310FL,,,
14,9054,fiat,F310FL,,,
14,9061,fiat,CN6412,,,
14,9062,fiat,CN6412,,,
14,9063,fiat,CN6412,,,
14,9064,fiat,CN6412,,,
14,9065,fiat,CN6413,,,
14,9066,fiat,CN6413,,,
14,9067,fiat,CN6411,,,
14,9068,fiat,CN6403,,,
14,9069,fiat,CN6402,,,
14,9070,fiat,CN6402,,,
14,9071,fiat,CN6402,,,
14,9072,fiat,CN6402,,,
14,9073,fiat,VP2,00520192820,,00520192820
14,9142,fiat,B027-M4000,07356568120,,07356568120
14,9143,fiat,356,07356937490,,07356937490
14,9144,fiat,356,07356937530,,07356937530
14,9145,fiat,356,07356937540,,07356937540
14,9146,fiat,356,07356854330,,07356854330
14,9147,fiat,356,07356615180,,07356615180
14,9157,fiat,Uconnect,07356265260,,07356265260
14,9158,fiat,356,07356803530,,07356803530
14,9166,fiat,M3003,07356747640,,07356747640
14,9171,fiat,Uconnect,07356040510,,07356040510
14,9176,fiat,M3000,07356475220,,07356475220
14,9279,fiat,M3000,,,
14,9307,fiat,D716AF,,,
14,9349,fiat,263,07356590830,,07356590830
14,9350,fiat,250,07357176930,,07357176930
14,9391,fiat,M3001,07356985400,,07356985400
14,9417,fiat,263,07356863620,,07356863620
14,9430,blaupunkt,IDEA,7648735516,BP8735,7648735516|7354983880
14,9435,fiat,263,07356538540,,07356538540
14,9436,fiat,263,07356538580,,07356538580
14,9437,fiat,330,07356523410,,07356523410
14,9438,fiat,330,07356523360,,07356523360
14,9439,fiat,334,07356051070,,07356051070
14,9440,fiat,356,07356615170,,07356615170
14,9441,fiat,356,07356854280,,07356854280
14,9442,fiat,356,07356546570,,07356546570
14,9443,fiat,356,07356757080,,07356757080
14,9444,fiat,M3004,07356639410,,07356639410
14,9446,fiat,Uconnect,07356559360,,07356559360
14,9451,fiat,M3001,07357126800,,07357126800
14,9502,fiat,263,07356538590,,07356538590
14,9529,fiat,R1,,,
14,9546,fiat,M3003,07357167250,,07357167250
14,9547,fiat,312E,07357104780,,07357104780
14,9548,fiat,356,07357119800,,07357119800
14,9549,fiat,263,07357153150,,07357153150
14,9557,fiat,M3002,07356639390,,07356639390
14,9558,fiat,M3003,07356639430,,07356639430
14,9568,fiat,250,07356977850,,07356977850
14,9569,fiat,250,07356977830,,07356977830
14,9570,fiat,250,07356977840,,07356977840
14,9621,fiat,356,00521828350,,00521828350
14,9622,fiat,356,00521980450,,00521980450
14,9623,fiat,356,00521365090,,00521365090
14,9624,fiat,356,00521365050,,00521365050
14,9625,fiat,356,00521365060,,00521365060
14,9626,fiat,356,00521285840,,00521285840
14,9627,fiat,356,00521097530,,00521097530
14,9628,fiat,356,00521097480,,00521097480
14,9629,fiat,358,00521382600,,00521382600
